text,title,timestamp,label
"Microsoft investigates Windows Server flaw Microsoft is investigating a security flaw in Windows server software that could allow an attacker to gain complete control over systems running the software, the company said.",Microsoft investigates Windows Server flaw Microsoft is investigating a security,1511060473.680614,1
"U.S. Oil Clings Near \$47 SINGAPORE (Reuters) - U.S. oil prices hovered near \$47 a barrel on Wednesday, awaiting data that was expected to show a big drop in fuel stocks in the United States due to weather-related disruptions to output and shipments.",U.S. Oil Clings Near \$47  SINGAPORE (Reuters) - U.S. oil prices hovered near \$,1492487980.1098342,0
"SpaceShipOne wins \$10MX Prize SpaceShipOne has completed its second suborbital flight in five days, securing the \$10 million Ansari X Prize. SpaceShipOne is the first privately built, manned vehicle to reach space.",SpaceShipOne wins \$10MX Prize SpaceShipOne has completed its second suborbital ,1496222136.4278035,1
"Singapore Air plans to buy 18 Boeing 777s Singapore Airlines Ltd, Asia #39;s most profitable carrier, may use new Boeing Co planes to try to win long-haul passengers from Emirates and Cathay Pacific Airways","Singapore Air plans to buy 18 Boeing 777s Singapore Airlines Ltd, Asia #39;s mos",1485897163.9863665,0
Musharraf Ally Sworn in As Pakistan PM Pakistan #39;s economic czar Shaukat Aziz was sworn in as prime minister Saturday and said his government #39;s greatest challenge would be combatting terrorism and maintaining law and order.,Musharraf Ally Sworn in As Pakistan PM Pakistan #39;s economic czar Shaukat Aziz,1486671379.2381604,3
"Pardon request draws Chechens #39; ire MOSCOW - Amid rising ethnic tensions in the North Caucasus, thousands on Tuesday took to the streets of Grozny, the Chechen capital, to protest the proposed pardon of a Russian army colonel who murdered a young Chechen woman.",Pardon request draws Chechens #39; ire MOSCOW - Amid rising ethnic tensions in t,1492549738.6244886,3
"Ganguly pays price for slow play CALCUTTA, India -- India captain Sourav Ganguly has been banned for two Tests for his team #39;s slow over-rate in Saturday #39;s defeat against Pakistan, match-referee Clive Lloyd said on Sunday.","Ganguly pays price for slow play CALCUTTA, India -- India captain Sourav Ganguly",1506968117.97765,2
"Faster AMD Athlon 64 #39;s On The Way Chips such as the Athlon 64 FX and Intel #39;s Pentium 4 Extreme Edition populate the very top of the desktop market, appearing mainly in game machines fitted with the latest graphics cards and high-performance storage systems to render games with the",Faster AMD Athlon 64 #39;s On The Way Chips such as the Athlon 64 FX and Intel #,1499473262.3205194,1
"Arctic Thaw NOT ONLY HAS it moved beyond the realm of science fiction, but the Arctic ice cap #39;s melting has been much faster than anyone has suspected.","Arctic Thaw NOT ONLY HAS it moved beyond the realm of science fiction, but the A",1505624147.5778966,1
"Germany wins bronze ATHENS, Greece - Womens World Cup champion Germany settled for bronze at the Olympics, beating Sweden 1-0 Thursday on Renate Lingors goal and a spectacular game from goalkeeper Silke Rottenberg in her 100th international appearance.","Germany wins bronze ATHENS, Greece - Womens World Cup champion Germany settled f",1486080599.9149992,2
"Enter your e-mail: Archos has turned up the heat in the portable entertainment arena by announcing the 20GB Gmini400, a \$400 digital audio player with a 2.2-inch color LCD screen for watching videos and viewing photographs.",Enter your e-mail: Archos has turned up the heat in the portable entertainment a,1486171266.6705556,1
"Backward drawings may have doomed Genesis The NASA spacecraft that smashed into the Utah desert last month while bringing home fragile samples of the sun may have been doomed by engineering drawings that had been done backwards, an investigating board said Friday.",Backward drawings may have doomed Genesis The NASA spacecraft that smashed into ,1499423855.508796,1
"Friction Grows Between Japan and China (AP) AP - Despite a thriving economic partnership, political ties between Japan and China are at their lowest ebb in years. The two countries are locked in disputes over World War II history, natural gas exploration and now a bold incursion by a Chinese nuclear submarine.",Friction Grows Between Japan and China (AP) AP - Despite a thriving economic par,1507575716.640972,3
Taiwan Chip Giant Seeks Strong Partnerships The head of the world #39;s largest contract chip manufacturer said Thursday it will cost an estimated \$1 billion (euro 776 million) for his company to develop the latest chip production technology.,Taiwan Chip Giant Seeks Strong Partnerships The head of the world #39;s largest ,1506264333.712781,0
"Oracle Q1 net up 16 Net income in the fiscal first-quarter rose to \$509 million, from \$440 million a year earlier, while revenue rose seven percent to \$2.",Oracle Q1 net up 16 Net income in the fiscal first-quarter rose to \$509 million,1490624186.9782248,0
Court Votes to Strip Pinochet of Immunity An appeals court ruled Thursday to strip former dictator Gen. Augusto Pinochet of immunity from prosecution for a 1974 car bombing that killed an exiled Chilean general and the man's wife.,Court Votes to Strip Pinochet of Immunity An appeals court ruled Thursday to str,1511452837.3503113,3
"Sun Micro Aims to Woo Banking Customers (Reuters) Reuters - Sun Microsystems Inc. is\staging its first press and customer event in New York on\Tuesday in three years to roll out new products and woo\customers in the banking industry, one of the network computer\maker's most important markets.",Sun Micro Aims to Woo Banking Customers (Reuters) Reuters - Sun Microsystems Inc,1492150016.4934707,0
"Viral movies possible with RealPlayer flaw A software slipup in RealNetworks' music player means that Windows, Mac and Linux computers could be compromised by a movie.",Viral movies possible with RealPlayer flaw A software slipup in RealNetworks' mu,1495609807.325061,1
"U.S. Official: Lebanese Govt. 'Made in Damascus' (Reuters) Reuters - Lebanon's new government was ""made in\Damascus"" in defiance of a U.N. resolution calling for an end\to Syria's interference in Lebanese affairs, a senior U.S.\official was quoted on Wednesday as saying.",U.S. Official: Lebanese Govt. 'Made in Damascus' (Reuters) Reuters - Lebanon's n,1502813215.3534613,3
"US Stocks Climb as Crude Oil Falls \$2 Stocks rose after US crude oil fell below \$50 a barrel on Monday, offsetting jitters ahead of an uncertain outcome for the US presidential election.",US Stocks Climb as Crude Oil Falls \$2 Stocks rose after US crude oil fell below,1504012907.3508947,0
"Kennedy set to make swift million from clearing out the clutter CAROLINE KENNEDY is staging the ultimate yard-sale. She is clearing out paintings, furniture, horseriding gear and a mysterious photograph of a nude woman by a swimming pool from the attics and cupboards of several family homes.",Kennedy set to make swift million from clearing out the clutter CAROLINE KENNEDY,1511319596.639972,1
"Conn. Man Charged with Selling Secret Windows Code NEW YORK (Reuters) - A Connecticut man was arrested on Tuesday on charges that he illegally sold a secret source code used for Microsoft Corp.'s Windows NT 4.0 and Windows 2000 programs, federal prosecutors said.",Conn. Man Charged with Selling Secret Windows Code  NEW YORK (Reuters) - A Conne,1505789187.3532279,1
"NO DOUBT ABOUT THIS JETS ROUT a three-hour party, really -he Jets delivered a rare rout, skewering the downtrodden Dolphins 41-14 last night at Giants Stadium.","NO DOUBT ABOUT THIS JETS ROUT a three-hour party, really -he Jets delivered a ra",1504148513.280944,2
"Microsoft tweaks volume-licensing program Among other changes, the software giant has established a Web site designed to make it easier to understand what the program's rules are.","Microsoft tweaks volume-licensing program Among other changes, the software gian",1493019366.138051,1
"Wall Street Faces 2 Elections, Not Just 1 (Reuters) Reuters - The waiting game for the U.S.\presidential election ends two weeks from Tuesday -- but then\investors can turn over the timer and start again.","Wall Street Faces 2 Elections, Not Just 1 (Reuters) Reuters - The waiting game f",1499552102.9775248,0
"Chirac criticises interference in Iraq hostages release &lt;b&gt;...&lt;/b&gt; PARIS - French President Jacques Chirac has lashed out at a private initiative to secure the release of two French hostages in Iraq as interference and said he hoped it would not thwart the delicate process, aides said Saturday.",Chirac criticises interference in Iraq hostages release &lt;b&gt;...&lt;/b&gt; P,1495702576.4981375,3
"ONGC #39;s 10th acquisition abroad ONGC Videsh Ltd, the overseas arm of state-run Oil and Natural Gas Corp, has acquired a majority stake in an oil block in Australia.","ONGC #39;s 10th acquisition abroad ONGC Videsh Ltd, the overseas arm of state-ru",1487070838.566988,3
"At Inauguration, Karzai Pledges 'New Chapter' for Afghanistan Kabul was calm amid massive security for Hamid Karzai's inauguration ceremony, but overnight attacks provided a reminder of threats.","At Inauguration, Karzai Pledges 'New Chapter' for Afghanistan Kabul was calm ami",1511879102.5025208,3
"US Struggles to Develop Auto Safety Analysis System US regulators have yet to complete an advanced system for fully analyzing crash data to identify defects four years after the deadly Firestone tire debacle prompted an overhaul of federal auto safety oversight, a government watchdog",US Struggles to Develop Auto Safety Analysis System US regulators have yet to co,1495622947.434562,1
"Hurtin #39; for certain Grossman injured late in Bears #39; loss to &lt;b&gt;...&lt;/b&gt; Player of the game: Minnesota QB Daunte Culpepper passed for 248 yards and two TDs, and also ran for a score. Key stat: The Bears had 14 penalties for 101 yards.",Hurtin #39; for certain Grossman injured late in Bears #39; loss to &lt;b&gt;...,1493865063.5855298,2
"For Minaya, Lots of Wheeling, Not Much Dealing Omar Minaya, the Mets' general manager, is prepared to leave the winter meetings without making a deal, with Carlos Delgado and Richie Sexson seemingly slipping away.","For Minaya, Lots of Wheeling, Not Much Dealing Omar Minaya, the Mets' general ma",1513155269.9372494,2
Boston Scientific to Offer Senior Notes Medical device maker Boston Scientific Corp. on Monday said it is launching a public offering of two series of its senior notes to repay commercial paper borrowings and for general corporate purposes.,Boston Scientific to Offer Senior Notes Medical device maker Boston Scientific C,1507247213.9034493,0
"UPDATE 1-Potlatch to sell \$457.5 mln in assets to Ainsworth Forest products company Potlatch Corp. (PCH.N: Quote, Profile, Research) said on Wednesday it agreed to sell certain plants and assets to Canada-based Ainsworth Lumber Co.",UPDATE 1-Potlatch to sell \$457.5 mln in assets to Ainsworth Forest products com,1485889542.722856,0
"Budget carrier AirAsia plans to order 40 A320 #39;s -report Airbus has beat rival Boeing Co. with an order from Malaysia #39;s budget-airline market, Air-Asia for as much as \$5.2 billion of A320 jetliners, according to a published report.",Budget carrier AirAsia plans to order 40 A320 #39;s -report Airbus has beat riva,1505397612.0901008,0
"Security tightened in Madhya Pradesh #39;s Chambal belt Security has been tightened and alert sounded in entire Chambal belt of Madhya Pradesh on Saturday following massacre of 13 villagers by the dreaded Gadaria dacoit gang, while authorities were discussing new strategies to check the gang #39;s activities.",Security tightened in Madhya Pradesh #39;s Chambal belt Security has been tighte,1503715152.469604,3
"Setting sights on Delgado Fresh off the Pedro Martinez signing, the Mets didn #39;t waste much time before moving on to their next order of business. A baseball official with knowledge of the team #39;s plans","Setting sights on Delgado Fresh off the Pedro Martinez signing, the Mets didn #3",1514152867.0505588,2
"Militants Kidnap Relatives of Iraqi Minister-TV Militants have kidnapped two relatives of Iraqi Defense Minister Hazim al-Shalaan and demanded US forces leave the holy city of Najaf, Al Jazeera television reported Wednesday.",Militants Kidnap Relatives of Iraqi Minister-TV Militants have kidnapped two rel,1485976793.049942,3
"Iran Hangs Three Drug Smugglers in Public - Paper TEHRAN (Reuters) - Iran has hanged three drug smugglers in a public square in the southern province of Kerman, the Jomhuri-ye Eslami newspaper reported on Saturday.",Iran Hangs Three Drug Smugglers in Public - Paper  TEHRAN (Reuters) - Iran has h,1484680389.846582,3
"Intel lowers quarterly forecast Intel Corp., the world #39;s biggest maker of semiconductors, reduced its third-quarter revenue forecast Thursday, blaming lower-than-expected demand for flash memory and PC chips.","Intel lowers quarterly forecast Intel Corp., the world #39;s biggest maker of se",1487830074.0939507,0
"Learning to Search for Life on Mars with the Atacama Rover Ames Research Center -- A dedicated team of scientists is spending the next four weeks in northern Chile's Atacama Desert. They are studying the scarce life that exists there and, in the process, helping NASA learn more about how primitive life forms could exist on Mars...",Learning to Search for Life on Mars with the Atacama Rover Ames Research Center ,1493544182.1115177,1
"Russian favourite Safin stumbles in Kremlin Cup Top seed and home favourite Marat Safin was bundled out of the Kremlin Cup in the second round 7-6, 4-6, 6-3 by unseeded Czech Radek Stepanek.",Russian favourite Safin stumbles in Kremlin Cup Top seed and home favourite Mara,1499012307.2792273,2
"Soldering plays Spadea next LYON, France -- Robin Soderling made sure none of the top four seeds would reach the semifinals of the Lyon Tennis Grand Prix. Soderling upset the highest seed remaining, No.","Soldering plays Spadea next LYON, France -- Robin Soderling made sure none of th",1497640217.045142,2
Mauresmo makes waves at Advanta VILLANOVA - The difference between Amelie Mauresmo and Vera Zvonareva in the WTA rankings is less than 10 places. The difference between Mauresmo and Zvonareva on the court is considerably wider.,Mauresmo makes waves at Advanta VILLANOVA - The difference between Amelie Maures,1505344526.047717,2
"Third Quarter Gannett Earns Up 11 Percent NEW YORK - Gannett Co., the largest newspaper publisher in the country, reported an 11 percent increase in third-quarter earnings Tuesday on gains in advertising, particularly classified real estate and help-wanted ads.","Third Quarter Gannett Earns Up 11 Percent NEW YORK - Gannett Co., the largest ne",1498559761.908016,0
"Federal Regulators Find Problems at 4 Big Auditors The new regulatory body for the auditing industry said that its inspections of the Big Four accounting firms had found ""significant audit and accounting issues.""",Federal Regulators Find Problems at 4 Big Auditors The new regulatory body for t,1486205956.559638,0
"Vodafone tests Chinese mobile phone equipment Vodafone Group, Europe's largest mobile phone operator, is testing several network systems from Chinese manufacturers with the intention of purchasing equipment within the next few years.","Vodafone tests Chinese mobile phone equipment Vodafone Group, Europe's largest m",1508502882.7673564,1
"Newfound Comet Set for Winter Display (SPACE.com) SPACE.com - Donald Machholz of Colfax, \ California, an optician who has been interested in astronomy since age eight, \ discovered nine comets from 1978 through 1994. He has since spent 1,457 hours \ scanning the skies for other comets, without any luck.",Newfound Comet Set for Winter Display (SPACE.com) SPACE.com - Donald Machholz of,1492018089.7940817,1
Earnhardt Slip May Jeopardize Nextel Lead (AP) AP - Dale Earnhardt Jr. was strangely subdued after his latest victory at Talladega Superspeedway.,Earnhardt Slip May Jeopardize Nextel Lead (AP) AP - Dale Earnhardt Jr. was stran,1496195856.2088017,2
"Body of Egyptian Hostage Found in Iraq - Police BAGHDAD (Reuters) - The body of an Egyptian who was kidnapped in Iraq last month has been found in northern Iraq, Iraqi police said on Sunday.",Body of Egyptian Hostage Found in Iraq - Police  BAGHDAD (Reuters) - The body of,1488141494.6891224,3
"Exchanges businesses, cash for 61.4 million shares LOS ANGELES (CBS.MW) -- Clorox Corp. said late Wednesday it will buy back Henkel KGaA #39;s 29 percent stake in the company in exchange for several businesses and \$2.","Exchanges businesses, cash for 61.4 million shares LOS ANGELES (CBS.MW) -- Cloro",1497004761.3496778,0
"IBM Exec May Become Computer Associates CEO Troubled business software company Computer Associates International Inc. has selected longtime IBM executive John Swainson as its new chief executive, The Wall Street Journal reported Monday.",IBM Exec May Become Computer Associates CEO Troubled business software company C,1509250029.3935783,0
"Empty stadium won #39;t affect Real, says Samuel Walter Samuel says Real Madrid will not be affected by playing their decisive Champions League match against AS Roma behind closed doors at Rome #39;s Olympic Stadium on Wednesday.","Empty stadium won #39;t affect Real, says Samuel Walter Samuel says Real Madrid ",1511939284.204035,2
"Warner to Start Against the Jets Kurt Warner will start Friday night, but both Giants quarterbacks will play on the starting offense, which is expected to play until the middle of the third quarter.","Warner to Start Against the Jets Kurt Warner will start Friday night, but both G",1485895849.9754164,2
"EU accuses Microsoft of paternalistic view : Microsoft Corp. today said that small companies and their customers would suffer most if it is forced to remove its digital media software from Windows, while the European Union accused",EU accuses Microsoft of paternalistic view : Microsoft Corp. today said that sma,1495506526.064384,0
"The full horror of Ed Wood must be seen to be believed (USATODAY.com) USATODAY.com - Tim Burton's Ed Wood, which earned Martin Landau an Oscar for playing Bela Lugosi, is finally out an DVD today. But what about the real-life oeuvre of writer/director/auteur Edward D. Wood Jr. (1924-1978)?",The full horror of Ed Wood must be seen to be believed (USATODAY.com) USATODAY.c,1500251682.4073534,1
"Colombian Military Kills Militia Leader A former U.S.-trained Colombian army officer who later joined an outlawed paramilitary group was killed in a clash with army troops Tuesday, the army said.",Colombian Military Kills Militia Leader A former U.S.-trained Colombian army off,1502646598.7649896,3
"Bucks unleash their potential COLUMBUS - Sometimes the best way to deal with bad news is to run from it. Strap on your dancing cleats and fly a little. Maurice Clarett left Buckeye Nation backpedaling and scarlet-faced for more than a week, but Saturday came soon enough.",Bucks unleash their potential COLUMBUS - Sometimes the best way to deal with bad,1508883945.9428828,2
Irish Claim 2nd Title Notre Dame goalkeeper Erika Bohn seals the Irish's second NCAA championship with a save in penalty kicks to lift them to a 4-3 victory over North Carolina on Sunday.,Irish Claim 2nd Title Notre Dame goalkeeper Erika Bohn seals the Irish's second ,1499144496.7808065,2
"Lately, it's been fast times World Series analyst Tim McCarver noted last week that his boss, Fox sports chairman David Hill, had made the point that baseball isn't a slow game, it's a fast game in terms of constant strategy and decision-making.","Lately, it's been fast times World Series analyst Tim McCarver noted last week t",1502298123.0610256,2
Baghdad Rocket Attack Kills Two U.S. Soldiers Two American soldiers were killed and five injured Monday in a rocket attack in Baghdad. The military said the incident occurred in the southern part of the city but provided no other details.,Baghdad Rocket Attack Kills Two U.S. Soldiers Two American soldiers were killed ,1498191576.0398004,3
Yankees beat Twins 6-to-5 The New York Yankees beat the Twins 6-to-5 Saturday to advance to the AL Championship. They will play the Boston Red Sox. Ruben Sierra hit a three-run homer in the eighth inning.,Yankees beat Twins 6-to-5 The New York Yankees beat the Twins 6-to-5 Saturday to,1498177121.9193494,2
Darfur peace talks hobble along amid bitter disputes over security (AFP) AFP - Delegates at peace talks to end a conflict in Sudan's western Darfur region traded bitter accusations of ceasefire violations as African Union mediators battled to keep the conference on track.,Darfur peace talks hobble along amid bitter disputes over security (AFP) AFP - D,1502384322.1793516,3
"Jeremy Warner #39;s Outlook: Is anyone safe as Spitzer takes aim at &lt;b&gt;...&lt;/b&gt; Is no one safe from Eliot Spitzer #39;s accusing finger? After the investment banking, fund management and pharmaceuticals industries comes the insurance sector, which in a suit filed by the New York attorney",Jeremy Warner #39;s Outlook: Is anyone safe as Spitzer takes aim at &lt;b&gt;...,1499465378.2548187,0
MOFA says cross-strait issue misinterpreted Minister of Foreign Affairs Mark Chen () yesterday blamed the uneven levels of democratization in Singapore and Taiwan for Prime Minister Lee Hsien Loong #39;s () refusal on Sunday to support Taiwan if it provoked cross-strait conflict over,MOFA says cross-strait issue misinterpreted Minister of Foreign Affairs Mark Che,1485388378.9464912,3
"U.S. Services Sector Slips, Jobs Mixed NEW YORK (Reuters) - Growth in the vast U.S. services sector slowed in September, but mixed data on employment on Tuesday focused economists' attention on upcoming payrolls data to get a clearer sign about the outlook.","U.S. Services Sector Slips, Jobs Mixed  NEW YORK (Reuters) - Growth in the vast ",1496543806.3083858,0
"Shrugging Off Mutiny, Sharon Rejects Gaza Referendum JERUSALEM (Reuters) - Israeli leader Ariel Sharon rejected calls from within his mutinous cabinet Wednesday for a referendum on leaving Gaza after winning parliament's support to uproot settlements from land claimed by Palestinians.","Shrugging Off Mutiny, Sharon Rejects Gaza Referendum  JERUSALEM (Reuters) - Isra",1502736477.113976,3
Software Seeks Online Bargains Consumers in the United States are already spending record amounts of money online. One e-commerce company has a novel way to help Net shoppers hunt for bargains this holiday season.,Software Seeks Online Bargains Consumers in the United States are already spendi,1485662744.4328704,0
Vodafone 'OKs Verizon Sprint bid' US telecoms firm Verizon is reported to have won the backing of mobile partner Vodafone for a bid for US rival Sprint.,Vodafone 'OKs Verizon Sprint bid' US telecoms firm Verizon is reported to have w,1513511629.7069142,0
"Badgers fans hyped about teams undefeated season Never in the University of Wisconsin football programs 115-year history have the Badgers been 10-0. That could happen today in East Lansing, Mich.",Badgers fans hyped about teams undefeated season Never in the University of Wisc,1506882181.6615138,2
HHG gets out of red zone AMP spin-off HHG plc has produced a pound stg. 46 million (\$A117 million) profit for the six months to June 30 - a massive turnaround from the pound stg.,HHG gets out of red zone AMP spin-off HHG plc has produced a pound stg. 46 milli,1485694280.6956725,0
"Militants say 2d US hostage killed BAGHDAD -- An Iraqi extremist group linked to Al Qaeda said yesterday that it had killed a second American hostage, a day after a video recording showed the insurgents beheading another American captive. The group announced the slaying on an Islamist website in a statement laced with threats against the US presence in Iraq.",Militants say 2d US hostage killed BAGHDAD -- An Iraqi extremist group linked to,1492525298.0208168,3
"Rice Defends Characterization of Saddam WASHINGTON - National security adviser Condoleezza Rice on Sunday defended her characterization of Saddam Hussein's nuclear capabilities in the months before the Iraq invasion, even as a published report said government experts had cast doubt at the time. In the run-up to the March 2003 war, Rice said in a television interview in 2002 that the Iraqi president was trying to obtain high-strength aluminum tubes to rebuild his nuclear weapons program...",Rice Defends Characterization of Saddam WASHINGTON - National security adviser C,1495918074.2939525,3
Brazilian striker dies during Indian club match Brazilian striker Cristiano de Lima Jr died yesterday after collapsing on the field during a domestic club tournament in the southern Indian city of Bangalore.,Brazilian striker dies during Indian club match Brazilian striker Cristiano de L,1498692477.0139751,2
"Group claims execution of Italian hostages in Iraq: website (AFP) AFP - A group calling itself the quot;Jihad Organization quot; said it had quot;slaughtered quot; two Italian female hostages in Iraq, in a statement posted on an Islamist website.",Group claims execution of Italian hostages in Iraq: website (AFP) AFP - A group ,1492761031.5852633,3
"God or science? Ninth-grade biology teachers in Dover, Pa., must include #39;intelligent design #39; in their instruction. Observers say it is a sign of what #39;s to come.","God or science? Ninth-grade biology teachers in Dover, Pa., must include  #39;in",1509282879.6673305,1
"Lost Dreams May Show Stuff Dreams Are Made Of (Reuters) Reuters - A stroke that robbed a woman of her\dreams may help pinpoint where and how dreams are born in the\brain, scientists said on Friday.",Lost Dreams May Show Stuff Dreams Are Made Of (Reuters) Reuters - A stroke that ,1489718833.4336119,1
"Don #39;t blame Manuel, yet You walk around feeling like your team is messing this up, that they #39;re doing it wrong, that the Phillies are doomed to unending futility - even when they do something right.","Don #39;t blame Manuel, yet You walk around feeling like your team is messing th",1504715114.8026233,2
"Pinochet Loses Immunity in Chile Chile's Supreme Court yesterday stripped former dictator Augusto Pinochet of immunity from prosecution, paving the way for possible trials of the 88-year-old general on charges of human rights abuses during his 17-year rule.",Pinochet Loses Immunity in Chile   Chile's Supreme Court yesterday stripped form,1486248267.712231,3
"Bangladesh Is Surviving to Export Another Day Garment makers in poor countries have been dismayed over the upcoming abolition of trade quotas, but the outlook is not as bleak as many experts had thought.",Bangladesh Is Surviving to Export Another Day Garment makers in poor countries h,1513461697.2908108,0
"UPDATE 2-Blockbuster cuts online price, challenges Netflix Video chain Blockbuster Inc (BBI.N: Quote, Profile, Research) on Friday said it would lower the price of its online DVD rentals to undercut a similar move by Netflix Inc.","UPDATE 2-Blockbuster cuts online price, challenges Netflix Video chain Blockbust",1499767337.9711497,0
"Big Explosion Rocks Afghan Capital (AP) AP - A big explosion rocked the center of the Afghan capital on Sunday, but there was no immediate word on the cause, the extent of damage or casualties.",Big Explosion Rocks Afghan Capital (AP) AP - A big explosion rocked the center o,1486830900.1675014,3
It #39;s flak jacket time for Microsoft #39;s Linux guy What kind of E-mail is landing in Martin Taylors in-box right about now? Its probably not unlike some of the messages Ive been getting in response to a story I wrote about Steve Ballmers Oct. 27,It #39;s flak jacket time for Microsoft #39;s Linux guy What kind of E-mail is l,1503614762.033017,1
"Woman believed to be 1st to walk around Australia strides back to hometown (Canadian Press) Canadian Press - MELBOURNE, Australia (AP) - A 36-year-old businesswoman was believed to be the first woman to walk around Australia on Friday after striding into her hometown of Melbourne to complete her 16,700-kilometre trek in 365 days.",Woman believed to be 1st to walk around Australia strides back to hometown (Cana,1499332137.5444796,3
RIAA Files 750 New File-trading Lawsuits The RIAA announced it has filed 750 new lawsuits against alleged file-traders using peer-to-peer (P-to-P) software. quot;The 750 new lawsuits were against quot;John Doe quot; defendants not yet identified by the RIAA.,RIAA Files 750 New File-trading Lawsuits The RIAA announced it has filed 750 new,1503961398.121651,1
U.S. Stocks Rebound on Retail Sales NEW YORK (Reuters) - U.S. stocks rose on Friday as a bigger-than-expected jump in September retail sales offset the impact of falling insurance company shares.,U.S. Stocks Rebound on Retail Sales  NEW YORK (Reuters) - U.S. stocks rose on Fr,1499410978.201485,0
"Amazon.com, Microsoft sue spammers, #39;phishers #39; Amazon.com Inc. and Microsoft Corp. have filed several lawsuits in various Seattle courts aimed at computer spammers and quot;phishers quot; who use a look-alike Amazon.","Amazon.com, Microsoft sue spammers,  #39;phishers #39; Amazon.com Inc. and Micro",1494457419.721831,0
Parks Canada relieved union dropped plan for general strike (Canadian Press) Canadian Press - EDMONTON (CP) - Parks Canada managers are breathing a sigh of relief after threats by unionized employees to pull all workers off the job during the busy long weekend failed to materialize.,Parks Canada relieved union dropped plan for general strike (Canadian Press) Can,1488251083.20236,3
"Group: Red Sea Pollution Hurts Coral Reef (AP) AP - A panel of experts from Israel and abroad on Sunday urged the government to immediately halt fish farming in Israel's Red Sea coastal waters, saying pollution from operation is killing a unique coral reef.",Group: Red Sea Pollution Hurts Coral Reef (AP) AP - A panel of experts from Isra,1489829735.9577997,1
"Molecule May Be Key to Nicotine Addiction New animal research indicates that a single molecule may be linked to nicotine dependence, the Associated Press reported Nov. 4. For the study, researchers in California worked with a single gene to genetically",Molecule May Be Key to Nicotine Addiction New animal research indicates that a s,1504900915.9509664,1
"Cricket: England players' dismay England's players claim to have been used as ""political pawns"" over the Zimbabwe tour crisis.","Cricket: England players' dismay England's players claim to have been used as ""p",1509897311.1875932,3
Ukraine #39;s colors could help tip balance in Romania #39;s tight vote A coincidence that could tip the scales in Romania #39;s tightly fought presidential and parliamentary elections on Sunday is literally the colors used by the two main political parties in their campaign.,Ukraine #39;s colors could help tip balance in Romania #39;s tight vote A coinci,1510284944.41787,3
"Greece proved to be ideal host ATHENS - No question where to watch the sun set on these Olympics. It was here, on the white marble slab benches of Panathinaiko Stadium, just as the bobbing gaggle of rail-thin runners made their way from Marathon.",Greece proved to be ideal host ATHENS - No question where to watch the sun set o,1486907375.6047966,2
"US embassy in Haiti closed to mark day of reflection The US embassy in Haiti was closed on Friday to mark a national call for an end to violence inthe strife-torn country, State Department spokesman Richard Boucher said at a news briefing.",US embassy in Haiti closed to mark day of reflection The US embassy in Haiti was,1499428060.3438363,3
"Euro Reaches New High against Dollar The US dollar fell yesterday against all the major currencies on international exchange markets except the Canada dollar. The Euro climbed to \$1.3074 against US dollar, breaking a new record.",Euro Reaches New High against Dollar The US dollar fell yesterday against all th,1508499729.141076,0
"Five killed, scores hurt as rebels bomb buses in India's northeast (AFP) AFP - Five people were killed and scores wounded in northeast India when militants blew up two buses, threw a grenade into a market and triggered twin blasts on a railway track, officials said.","Five killed, scores hurt as rebels bomb buses in India's northeast (AFP) AFP - F",1486081913.9259493,3
"Putin plan for political overhaul easily passes its first vote MOSCOW Russia #39;s lower house of Parliament took its first step on Friday toward adopting President Vladimir Putin #39;s sweeping overhaul of the country #39;s political system, despite signs of popular dissent, particularly in regions distant from the capital.",Putin plan for political overhaul easily passes its first vote MOSCOW Russia #39,1503622383.2965274,3
"Colts carry hot streak into Detroit The Indianapolis Colts have been on the fast track since October gave way to November. Thursday in Detroit #39;s Ford Field, they #39;ll share the traditional Thanksgiving Day",Colts carry hot streak into Detroit The Indianapolis Colts have been on the fast,1509742257.8954825,2
"Waging 'inner jihad' on an empty stomach In the final days of Ramadan, a Muslim reporter grapples with the double standard for female pilgrims.","Waging 'inner jihad' on an empty stomach In the final days of Ramadan, a Muslim ",1504750067.4938958,3
"ASEAN eyes European model Vientiane (AsiaNews/Agencies) - This morning the Conference of the Association of South-East Asian Nations (ASEAN) opened in Vientiane, Laos.",ASEAN eyes European model Vientiane (AsiaNews/Agencies) - This morning the Confe,1509863672.5072708,3
"Federer, Hewitt ready for US Open rematch in Houston Houston, TX (Sports Network) - Reigning world No. 1 Roger Federer and former top-ranked star Lleyton Hewitt will meet in a blockbuster quot;Red Group quot; round- robin match Wednesday at the ATP #39;s season-ending Tennis Masters Cup.","Federer, Hewitt ready for US Open rematch in Houston Houston, TX (Sports Network",1507867164.2697022,2
Friday deadline set for hostages in Afghanistan Militants threatening to kill three foreign hostages in Afghanistan said they would give officials until Friday to meet their demands that the United Nations withdraw from the country and the US release Guantanamo Bay prisoners,Friday deadline set for hostages in Afghanistan Militants threatening to kill th,1503947469.60558,3
"Vauxhall Ellesmere Port Workers Facing Lay Offs LONDON, October 19 /PRNewswire/ -- Workers at the Vauxhall plant in Ellesmere Port, Merseyside are facing lay off tomorrow following strike action taken at the Bochum plant in Germany over the job losses announced there last week.","Vauxhall Ellesmere Port Workers Facing Lay Offs LONDON, October 19 /PRNewswire/ ",1500305819.658497,0
